KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_e40maC0,InvOp - [c][ffffff]SpiderLoot[-][/c]  [c][ff8000]>C_Off[-][/c]  [i][c][ffff00]>FlotSig[-][/c][/i],,,,,,,,,,InvOp - [c][ffffff]SpiderLoot[-][/c]  [c][ff8000]>C_Off[-][/c]  [i][c][ffff00]>FlotSig[-][/c][/i],,,,,,
pda_SGGeK6i,[sup][i]...[/i][/sup],,,,,,,,,,[sup][i]...[/i][/sup],,,,,,
pda_OaSbaum,..,,,,,,,,,,..,,,,,,
pda_ceCumWC,--,,,,,,,,,,--,,,,,,
pda_Km8q00e,"[i]Choice. - ''Door [c][ffffff]Hacking[-][/c]''   - - Please, [c][ffff00]click me[-][/c][/i]",,,,,,,,,,[i]选择。 - ''门 [c][ffffff]破解[-][/c]''   - - 请，[c][ffff00]点击我[-][/c][/i],,,,,,
pda_OaC8uxG,...,,,,,,,,,,...,,,,,,
pda_aaSGiO0,[i][c][c0c0c0]( Be close to the Farm... )[-][/c][/i],,,,,,,,,,[i][c][c0c0c0]( 靠近农场... )[-][/c][/i],,,,,,
pda_S8COmre,\n[c][ffff00]Please click again [-][/c]on the title: [c][ffffff]'This is a mission chapter'[-][/c],,,,,,,,,,\n[c][ffff00]请再次点击[-][/c]标题：[c][ffffff]'这是任务章节'[-][/c],,,,,,
pda_Xu0eOCO,\n\n[i]( Hacks [b]front doors[/b] of the Farm. )[/i]\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<---- [c][ffff00]Press This button[-][/c] to start mission.,,,,,,,,,,\n\n[i]( 破解 [b]农场的前门 [/b] ). )[/i]\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<---- [c][ffff00]按下这个按钮[-][/c]开始任务。,,,,,,
pda_T880aqJ,[i]< Wayy more elegant... >[/i],,,,,,,,,,[i]< 这样更优雅... >[/i],,,,,,
pda_CiOCqaK,"[i]Choice. - ''Door [c][ffffff]Exploding[-][/c]''   - - Please, [c][ffff00]click me[-][/c][/i]",,,,,,,,,,[i]选择。 - ''门 [c][ffffff]爆炸[-][/c]''   - - 请，[c][ffff00]点击我[-][/c][/i],,,,,,
pda_iqCq48W,...,,,,,,,,,,...,,,,,,
pda_0OGiaqp,...,,,,,,,,,,...,,,,,,
pda_i84mCCm,\n[c][ffff00]Please click again [-][/c]on the title: [c][ffffff]'This is a mission chapter'[-][/c],,,,,,,,,,\n[c][ffff00]请再次点击[-][/c]标题：[c][ffffff]'这是任务章节'[-][/c],,,,,,
pda_0SGMamC,\n\n[i]( Triggers the [b]explosives at the broken backside[/b] of the Farm. )[/i]\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<---- [c][ffff00]Press This button[-][/c] to start mission.,,,,,,,,,,\n\n[i]( 触发农场破损后门的 [b]炸药[/b] )。[/i]\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<---- [c][ffff00]按下这个按钮[-][/c]开始任务。,,,,,,
pda_meGOg8O,[i]< Okay. [c][ffffff]Explosives [-][/c]are on the broken [c][ffffff]backside [-][/c]door. [/i]\n[i]- Stay clear... >[/i],,,,,,,,,,[i]< 好的。 [c][ffffff]炸药[-][/c]在破损的 [c][ffffff]后门[-][/c]。 [/i]\n[i]- 保持距离... >[/i],,,,,,
pda_OWeSO0I,Place [b]CloneChamber[/b] next to Base block,,,,,,,,,,在基地方块旁边放置 [b]克隆室[/b],,,,,,
pda_SSGOCCe,--,,,,,,,,,,--,,,,,,
pda_mGqmGGK,Home Spawn,,,,,,,,,,家园生成,,,,,,
pda_m0uAh7m,Open Control Panel [P]\n[c][c0c0c0][i][sup](Select [[Main]] tab)[/sup][/i][-][/c],,,,,,,,,,打开控制面板 [P]\n[c][c0c0c0][i][sup](选择 [[主]] 标签)[/sup][/i][-][/c],,,,,,
pda_iCC03WO,--,,,,,,,,,,--,,,,,,
pda_u4mGCYH,"Tick Checkbox '[c][ffff80]Home Spawn[-][/c]',\nClose Control Panel",,,,,,,,,,勾选 '[c][ffff80]复活点[-][/c]'，\n关闭控制面板,,,,,,
pda_KiK0uiC,--,,,,,,,,,,--,,,,,,
pda_IiqiqWK,...,,,,,,,,,,...,,,,,,
pda_UKSGaaO,...,,,,,,,,,,...,,,,,,
pda_OeWoqu4,--,,,,,,,,,,--,,,,,,
pda_KeOGeWm,Overview,,,,,,,,,,概览,,,,,,
pda_0OUequq,--,,,,,,,,,,--,,,,,,
pda_QiCG0Wu,[i]...[/i],,,,,,,,,,[i]...[/i],,,,,,
pda_0aem0KK,[i]...[/i],,,,,,,,,,[i]...[/i],,,,,,
pda_aemC0Wk,--,,,,,,,,,,--,,,,,,
pda_aiGumu4,[i]< Good. >[/i][i][/i]\n[i]< This will keep the [b]troops [/b][c][ffffff]away[-][/c]. >[/i],,,,,,,,,,[i]< 好。 >[/i][i][/i]\n[i]< 这将使 [b]部队 [/b][c][ffffff]远离[-][/c]。 >[/i],,,,,,
pda_SCeCUKG,"_________ [i](Garden, other triggers)[/i]",,,,,,,,,,_________ [i](花园，其他触发器)[/i],,,,,,
pda_CwGmu4G,--,,,,,,,,,,--,,,,,,
pda_i4qKCSc,--,,,,,,,,,,--,,,,,,
pda_amCGq0e,--,,,,,,,,,,--,,,,,,
pda_4qKaSAC,[c][0080ff](nPOI)[-][/c] - Logistics[c][ffffff]Cache[-][/c] [i][c][ff8000](OnByT: ConnectBox) [-][/c][/i][c][ff8000]>C_On x2[-][/c],,,,,,,,,,[c][0080ff](nPOI)[-][/c] - 物流[c][ffffff]缓存[-][/c] [i][c][ff8000](OnByT: ConnectBox) [-][/c][/i][c][ff8000]>C_On x2[-][/c],,,,,,
pda_WiOCOaS,Check area,,,,,,,,,,检查区域,,,,,,
pda_auxm08c,Follow the rough direction[c][ffffff][-][/c],,,,,,,,,,跟随大致的方向[c][ffffff][-][/c],,,,,,
pda_mwsWGa8,--,,,,,,,,,,--,,,,,,
pda_Gume40W,[i]< Scanning ... >[/i],,,,,,,,,,[i]< 扫描中... >[/i],,,,,,
pda_guqt0ui,...,,,,,,,,,,...,,,,,,
pda_8uauGCF,--,,,,,,,,,,--,,,,,,
pda_aeKuWCe,"[i]< ... Um ...[/i]\n[i]Could you [c][ffff00]check that sandy area[-][/c] there ... ? >[/i]\n\n[i]< For a tiny moment, I think [c][ffffff]detected [-][/c]something there ... [/i]\n[i]R[/i][i]eally [b]strange[/b]... ?  [/i][i]>[/i]",,,,,,,,,,[i]< ...嗯...[/i]\n[i]你能 [c][ffff00]检查那边的沙地[-][/c]吗... ? >[/i]\n\n[i]< 有那么一瞬间，我认为 [c][ffffff]探测[-][/c]到了那边的... [/i]\n[i]真的 [b]很奇怪[/b]... ?  >[/i],,,,,,
pda_WCSq0K8,Connecting to a box,,,,,,,,,,连接到一个盒子,,,,,,
pda_Omqueqm,"In Logistics [c][00ff00][ F4 ] [-][/c]:\n- Press the large '[c][ffff00]wireless[-][/c]' [c][ffff00]symbol[-][/c]. [i](middle row, topmost)[/i]",,,,,,,,,,在物流中 [c][00ff00][ F4 ] [-][/c]：\n- 按下大的 '[c][ffff00]无线[-][/c]' [c][ffff00]符号[-][/c]。 [i](中间行，最上面的)[/i],,,,,,
pda_eueepuO,--,,,,,,,,,,--,,,,,,
pda_maWuqG8,CPU,,,,,,,,,,CPU,,,,,,
pda_48CiCqW,Select Control Panel [P]\n[[CPU Statistics]] tab,,,,,,,,,,选择控制面板 [P]\n[[CPU统计]] 标签,,,,,,
pda_OGGaK6C,--,,,,,,,,,,--,,,,,,
pda_G8e8KA4,[u][c][ffffff]CPU[-][/c][/u]:\n\n- [b]Soft limit[/b] for a structure's use\n- Exceeding it will make it slower / less powerful\n\n- Increase leeway by placing CPU Extenders\n\n[[[c][ffffff] OK [-][/c]]][c][ffffff] for next page[-][/c]  ( 1 of 2 ),,,,,,,,,,[u][c][ffffff]CPU[-][/c][/u]：\n\n- [b]软限制[/b]用于结构的使用\n- 超过它将使其变慢/能力降低\n- 通过放置CPU扩展器增加余地\n\n[[[c][ffffff] 确定 [-][/c]]][c][ffffff] 下一页[-][/c]  ( 1 of 2 ),,,,,,
pda_W5AKGGG,WnOp - Logistics [c][ffffff]ConnectBox [i][c][ff8000](OnByT: LostGarden) (OffByT: LogiCache) >C_OnT[-][/c][/i][-][/c],,,,,,,,,,WnOp - 物流 [c][ffffff]ConnectBox [i][c][ff8000](OnByT: LostGarden) (OffByT: LogiCache) >C_OnT[-][/c][/i][-][/c],,,,,,
pda_84SWeu4,(Connected to box),,,,,,,,,,（已连接到箱子）,,,,,,
pda_eiKWSj0,[c][00ff00][ T ] [-][/c]To switch toolbars,,,,,,,,,,[c][00ff00][ T ] [-][/c]切换工具栏,,,,,,
pda_amSOSiK,--,,,,,,,,,,--,,,,,,
pda_Iam3CSS,Switch between Toolbars,,,,,,,,,,在工具栏之间切换,,,,,,
pda_WmgCuSq,- [c][ffff00]Press [-][/c][c][00ff00][T] [-][/c]to bring up your toolbar.\n\n- [c][ffff00]Select [-][/c]your [c][ffff00]Multitool[-][/c] in it[c][ffff00][-][/c],,,,,,,,,,- [c][ffff00]按下[-][/c][c][ffff00][T] [-][/c]来调出你工具栏。\n\n- [c][ffff00]选择[-][/c]你的 [c][ffff00]多功能工具[-][/c]在其中[c][ffff00][-][/c],,,,,,
pda_uOCOCeW,--,,,,,,,,,,--,,,,,,
pda_s8QO4SO,Pick up building Blocks\n[i][sub]([c][00ff00] [T][-][/c] to switch toolbars,[/sub][sup]\nMultitool '[c][ffff00]Retrieve Blocks[-][/c]' mode)[/sup][/i],,,,,,,,,捡起建筑方块\n[i][sub]([c][00ff00] [T][-][/c] 切换工具栏)[/sub][/i],,,,,,
pda_iQIqsm0,...,,,,,,,,,,...,,,,,,
pda_KWCG0Cb,---,,,,,,,,,,---,,,,,,
pda_KOeOeHu,"[i]< [c][ffff00]Pick up[-][/c] some [c][ffffff]plants,[-][/c] and their [c][ffff00]growing plots[-][/c]. >[/i]\n\n[i]< ... Use the [c][ffffff]""Retrieve Blocks""[-][/c] mode from the [b]Multitool[/b] [c][00ff00][RMB] [-][/c].[/i]\n[i]... [T] to switch toolbars. >[/i]",,,,,,,,,,"[i]< [c][ffff00]捡起[-][/c]一些 [c][ffffff]植物[-][/c]，以及它们的 [c][ffff00]生长地块[-][/c]。 >[/i]\n\n[i]< ... 使用 [b]多功能工具[/b] [c][00ff00][RMB] [-][/c]的 [c][ffffff]""取回方块""[-][/c]模式。\n... [T] 切换工具栏。 >[/i]",,,,,,
pda_uOaiGIa,Place [b]Fuel Tank[/b],,,,,,,,,,放置 [b]燃料罐[/b],,,,,,
pda_0ieGKei,--,,,,,,,,,,--,,,,,,
pda_U8OCGuq,[i]< Phew. - This has been a really [b]fun [/b]ride. >[/i]\n[i][/i]\n[i]< - Thank you... > [/i],,,,,,,,,,[i]< 呼。 - 这真是一次 [b]有趣 [/b]的旅程。 >[/i]\n[i][/i]\n[i]< - 谢谢你... > [/i],,,,,,
pda_8aTee44,"[u][c][ffffff]Space Drones[-][/c][/u]: \n\nSmall [c][ffffff]Exclamation mark[-][/c] next to marker:\nDrone is alerted, will search out your last position.\n... [c][ffffff]Calling in heavy reinforcements,[-][/c][b] to hunt you down.[/b]\n\n(Keep moving, and use a [b]Detector [/b]to reveal drone locations)",,,,,,,,,,[u][c][ffffff]太空无人机[-][/c][/u]: \n\n标记旁的 [c][ffffff]小感叹号[-][/c]：\n无人机被警告，将搜索你的最后位置。\n... [c][ffffff]呼叫重型增援，[-][/c][b]来追捕你。[/b]\n\n（保持移动，并使用 [b]探测器 [/b]来揭示无人机位置）,,,,,,
pda_amg50i4,WnOp -[c][ffffff] BP[-][/c]Select   [i][c][ff8000](RwByT: InsideWork)[-][/c][/i],,,,,,,,,,WnOp -[c][ffffff] BP[-][/c]选择   [i][c][ff8000](RwByT: InsideWork)[-][/c][/i],,,,,,
pda_iSGKaiG,Filling heavy blocks into Factory,,,,,,,,,,将重型方块填入工厂,,,,,,
pda_8Cmii48,- [c][00ff00][ F2 ][-][/c]  (at [c][00ff00][[Factory ]][-][/c] tab)\n- Draw Constructors into the -> [  ] <- resource slot.,,,,,,,,,,- [c][00ff00][ F2 ][-][/c]  (在 [c][00ff00][[工厂 ]][-][/c] 标签中)\n- 将建造机拖入 -> [  ] <- 资源槽中。,,,,,,
pda_i8iO4Ki,---,,,,,,,,,,---,,,,,,
pda_qq8OOGe,[u][c][ffffff]Tent[-][/c][/u][i]:[/i]\n\n[b][c][ff8000]Revive [-][/c][/b]here in case of death.\n[sup](Nearest Tent chosen)[/sup]\n\n[c][ffffff]Sleeping [-][/c]will forward time\n - With all its effects.\n\n\n\n--,,,,,,,,,,[u][c][ffffff]帐篷[-][/c][/u][i]:[/i]\n\n[b][c][ff8000]复活[-][/c][/b]在这里以防死亡。\n[sup](选择最近的帐篷)[/sup]\n\n[c][ffffff]睡眠[-][/c]将推进时间\n - 以及它所有的效果。\n\n\n\n--,,,,,,
pda_qai8aa4,Checking for Devices[c][00ff00][-][/c],,,,,,,,,,检查设备[c][00ff00][-][/c],,,,,,
pda_aHm4u8m,[sub]- Control Panel [c][00ff00][P][-][/c] ...[/sub]\n... [c][ffff00]Select[-][/c] [c][ffffff][[Device List]][-][/c] [c][ffff00]tab[-][/c],,,,,,,,,,[sub]- 控制面板 [c][00ff00][P][-][/c] ...[/sub]\n... [c][ffff00]选择[-][/c] [c][ffffff][[设备列表]][-][/c] [c][ffff00]标签[-][/c],,,,,,
pda_mm7amuq,--,,,,,,,,,,--,,,,,,
pda_QeG0O8i,[u][c][ffffff]Overview[-][/c][/u] (2) : \n\n/\       [i]Top row of [b]Tabs[/b][/i]    /\\n[i][sub]E.g. [[ Device List]] [[ Signal Logic ]] ...[/sub][/i]\n\n... To: [b]Specialized [/b]controls,,,,,,,,,,[u][c][ffffff]概览[-][/c][/u] (2) : \n\n/\       [i]顶部的 [b]标签[/b][/i]行    /\\n[i][sub]例如 [[ 设备列表 ]] [[ 信号逻辑 ]] ...[/sub][/i]\n\n... 转换为：[b]专业 [/b]控制,,,,,,
pda_048WKeq,Block Replacement,,,,,,,,,,方块替换,,,,,,
pda_GaMaC4i,"[c][ffff00]Open [-][/c][c][ffffff]Container Controller[-][/c]\n[i][sup][c][c0c0c0]Access with[-][/c] [c][00ff00][F][-][/c] [c][c0c0c0], like a container[-][/c][/sup][/i]",,,,,,,,,,[c][ffff00]打开[-][/c][c][ffffff]容器控制器[-][/c]\n[i][sup][c][c0c0c0]通过按下[-][/c] [c][00ff00][F][-][/c] [c][c0c0c0]访问，就像一个容器[-][/c][/sup][/i],,,,,,
pda_C8uKeK8,--,,,,,,,,,,--,,,,,,
pda_etCi4S4,"[i]< Those [c][ffffff]missing devices[-][/c], we have to [b]replace[/b]. [/i]\n[i]Otherwise the base stays dead. >[/i]\n\n[i]< There is ...[/i]\n[i]- Please [c][ffff00]Open the [-][/c] [c][ffff00]Container controller[-][/c], next to the old Core location...? >[/i]",,,,,,,,,,[i]< 那些 [c][ffffff]丢失的设备[-][/c]，我们必须 [b]替换[/b]。 [/i]\n[i]否则基地将保持死亡状态。 >[/i]\n\n[i]< 这里有...[/i]\n[i]- 请 [c][ffff00]打开[-][/c] [c][ffff00]容器控制器[-][/c]，在旧核心位置旁边...？ >[/i],,,,,,
pda_GiKmW4C,(Close Control panel),,,,,,,,,,（关闭控制面板）,,,,,,
pda_mqunHie,--,,,,,,,,,,--,,,,,,
pda_i4vuSOG,"\n\n\n[u][/u][c][ffffff][u]Placement Controls[/u]:[-][/c]\n[sub]Rotate:  [c][00ff00][HOME][-][/c] , [c][00ff00][END][-][/c]\n     Axis:  [c][00ff00][INS] [-][/c], [c][00ff00][DEL][-][/c][/sub]\n[sub][c][c0c0c0]Place the block: [ F ][-][/c][/sub]\n\n\n[c][c0c0c0].[-][/c]",,,,,,,,,,"\n\n\n[u][/u][c][ffffff][u]放置控制[/u]:[-][/c]\n[sub]旋转： [c][00ff00][HOME][-][/c] , [c][00ff00][END][-][/c]\n     轴： [c][00ff00][INS] [-][/c], [c][00ff00][DEL][-][/c][/sub]\n[sub][c][c0c0c0]放置方块： [ F ][-][/c][/sub]\n\n\n[c][c0c0c0].[-][/c]",,,,,,
pda_uKiQOqO,--,,,,,,,,,,--,,,,,,
pda_GCq0q0q,"[i]< [c][ffff00]Place these devices[-][/c] at a safe spot. >[/i]\n[i][/i]\n[i]< You can [b][c][ffffff]rotate [-][/c][/b]a device with [/i][c][00ff00][HOME] [-][/c][i], [/i][c][00ff00][END] [-][/c].[i] >\n\n< Change the [c][ffffff]rotation [b]axis[/b][-][/c][b][/b] with [/i][c][00ff00][INS] [-][/c][i],[c][00ff00][-][/c][/i][c][00ff00][DEL][-][/c][i][c][00ff00][-][/c]. >[/i]",,,,,,,,,,"[i]< [c][ffff00]将这些设备[-][/c]放置在安全地点。 >[/i]\n[i][/i]\n[i]< 你可以 [b][c][ffffff]旋转[-][/c][/b]设备，使用按键 [/i][c][00ff00][HOME] [-][/c], [c][00ff00][END] [-][/c]。[i]>\n\n< 更改 [c][ffffff]旋转 [b]轴[/b][-][/c][b][/b] 通过按键 [/i][c][00ff00][INS] [-][/c][i],[c][00ff00][-][/c][/i][c][00ff00][DEL][-][/c][i][c][00ff00][-][/c]。 >[/i]",,,,,,
pda_BiSau8m,[u][c][ffffff]Devices tab[-][/c][/u]:\n\n\n[sup]< Left:                                                                             [/sup]\n\nAll Base blocks with functions. (='Devices')\n[i][c][c0c0c0]... Sorted into groups [-][/c]                                   \n[c][c0c0c0]... Check for [-][/c][c][ffffff]damage [c][c0c0c0][-][/c][-][/c][c][c0c0c0]& missing blocks      [-][/c][/i]\n\n\n\n                                                           [sup]Right: >   [/sup]\n\n              ... To access the selected Devices.,,,,,,,,,,[u][c][ffffff]设备标签[-][/c][/u]：\n\n\n[sup]< 左侧：[/sup]\n\n所有具有功能的基地方块。（='设备'）\n[i][c][c0c0c0]... 分组排序 [-][/c]\n[c][c0c0c0]... 检查 [-][/c][c][ffffff]损坏 [c][c0c0c0][-][/c][-][/c][c][c0c0c0]& 缺失方块      [-][/c][/i]\n\n\n\n                                                           [sup]右侧： >   [/sup]\n\n              ... 访问选定的设备。,,,,,,
pda_a4i8Wq8,[i]< Scanning >[/i],,,,,,,,,,[i]< 扫描中 >[/i],,,,,,
pda_me8emCW,...,,,,,,,,,,...,,,,,,
pda_MmOuUWG,--,,,,,,,,,,--,,,,,,
pda_GC2haW0,"[i]< But on such a [b]lush [/b]planet, energy is [b]easy to find[/b]... >[/i]",,,,,,,,,,[i]< 但在这样一个[b]富饶[/b]的星球上，能源是[b]容易找到[/b]的... >[/i],,,,,,
pda_iGqmCSa,"[c][0080ff](nPOI)[-][/c] -alw- Lost[c][ffffff]Garden[-][/c] [c][ffffff]early  [-][/c][c][ff80ff][i][c][ff8000](OffBy: NoMTyet, HasMT , LostGarden[-][/c][c][ff8000])[-][/c][/i][-][/c]",,,,,,,,,,"[c][0080ff](nPOI)[-][/c] -总是- 迷失的[c][ffffff]花园[-][/c] [c][ffffff]早期  [-][/c][c][ff80ff][i][c][ff8000](OffBy: NoMTyet, HasMT , 迷失的花园[-][/c][c][ff8000])[-][/c][/i][-][/c]",,,,,,
pda_KCaCuGu,Valuables,,,,,,,,,,贵重物品,,,,,,
pda_hmCOG84,...,,,,,,,,,,...,,,,,,
pda_4iaa9uu,---,,,,,,,,,,---,,,,,,
pda_eGWUquW,Sig - [c][ffffff]Peeking[-][/c] doors of Workshop [i][c][ff8000](OffBy: OpenHangar) [-][/c][/i][c][ff8000]>C_offT[-][/c],,,,,,,,,,信号 - [c][ffffff]窥视[-][/c] 工作坊的门 [i][c][ff8000](OffBy: OpenHangar) [-][/c][/i][c][ff8000]>C_offT[-][/c],,,,,,
pda_WOC4u8S,...,,,,,,,,,,...,,,,,,
pda_muKiSaa,...,,,,,,,,,,...,,,,,,
pda_k43WUu0,---,,,,,,,,,,---,,,,,,
pda_G4SOK4q,"[i]<  .... You can [b]find their location[/b] with the Base's interface. >[/i]\n[i][/i]\n[i]< [c][ffffff]Point at the floor[-][/c], [/i]\n[i]then open [c][ffff00]Control Panel[-][/c] [c][00ff00][P][-][/c] ... >[/i]",,,,,,,,,,[i]<  .... 你可以[b]通过基地的界面[/b]找到它们的位置。 >[/i]\n[i][/i]\n[i]< [c][ffffff]指向地板[-][/c]，\n然后打开 [c][ffff00]控制面板[-][/c] [c][00ff00][P][-][/c] ... >[/i],,,,,,
pda_Wi84K8W,Check Solar Panels,,,,,,,,,,检查太阳能板,,,,,,
pda_4OsG4eG,"1) At the bottom of the Device list\n[sup](At: ""Ungrouped"")[/sup]\n- [c][ffffff]Click on [c][ffff00]'Solar Panel (Horizontal)'[-][/c][-][/c]\n\n2) At upper screen right\n- Activate[c][ffffff] switch[-][/c][c][ffff00] 'Show on HUD'[-][/c]\n\n\n- Then [c][ffffff]Close[-][/c] Control Panel",,,,,,,,,,"1) 在设备列表的底部\n[sup](在: ""未分组"")[/sup]\n- [c][ffffff]点击 [c][ffff00]'太阳能板 (水平)'[-][/c][-][/c]\n\n2) 在屏幕右上角\n- 激活[c][ffffff]开关[-][/c][c][ffff00] '在 HUD 上显示'[-][/c]\n\n- 然后 [c][ffffff]关闭[-][/c] 控制面板",,,,,,
pda_sCme8mC,Check Solar Panels,,,,,,,,,,检查太阳能板,,,,,,
pda_fqOauaW,"Find & [c][ffff00]Follow Marker[-][/c] to [b]roof [/b]location\n[sup]( ""Solar Panel 2 (Horizontal)"" )[/sup]",,,,,,,,,,"找到 & [c][ffff00]跟随标记[-][/c] 到 [b]屋顶 [/b]位置\n[sup]( ""太阳能板 2 (水平)"" )[/sup]",,,,,,
pda_0O0iWCq,--,,,,,,,,,,--,,,,,,
pda_eKCOCin,--,,,,,,,,,,--,,,,,,
pda_KwaqOWu,"1) At the bottom of the Device list\n[sup](Ungrouped, first entry)[/sup]\n- [c][ffffff]Click on [c][ffff00]""Solar Panel 2 (Horizontal)""[-][/c][-][/c]\n\n2) At upper screen right\n- Activate[c][ffffff] switch[-][/c][c][ffff00] ""Show on HUD""[-][/c]\n\n\n---\n( Then: [b]Close[/b] Control Panel",,,,,,,,,,"1) 在设备列表的底部\n[sup](未分组，第一项)[/sup]\n- [c][ffffff]点击 [c][ffff00]""太阳能板 2 (水平)""[-][/c][-][/c]\n\n2) 在屏幕右上角\n- 激活[c][ffffff]开关[-][/c][c][ffff00] ""在 HUD 上显示""[-][/c]\n\n\n---",,,,,,
pda_aKmuqCG,[i]< That should be it...? >[/i]\n[i][/i]\n[i]< The panels are [c][ffffff]on the roof[-][/c] of the Base. [/i]\n[c][ffff00]Get [-][/c][i][/i][c][ffff00]close to the panel[-][/c][i][c][ffff00][-][/c] you selected. >[/i],,,,,,,,,,[i]< 应该就是这样...? >[/i]\n[i][/i]\n[i]< 面板位于基地的[c][ffffff]屋顶[-][/c]上。 [/i]\n[c][ffff00]靠近[-][/c][i][/i][c][ffff00]你选择的面板[-][/c][i][c][ffff00][-][/c]。 >[/i],,,,,,
pda_qqe8i4a,"[i]< [c][ffffff]Check the displays[-][/c] at the end of the panel... One [b]Green[/b], one [b]Yellow[/b]. >[/i]",,,,,,,,,,[i]< [c][ffffff]检查面板末端的显示屏[-][/c]... 一个[b]绿色[/b]，一个[b]黄色[/b]。 >[/i],,,,,,
pda_caSGS0C,Solar Power Stats,,,,,,,,,,太阳能电力统计,,,,,,
pda_GgmOCue,Get close to marker\n[sup](See large white arrows on this Base)[/sup],,,,,,,,,,靠近标记\n[sup](在这个基地上看到大型白色箭头)[/sup],,,,,,
pda_m8ieve0,--,,,,,,,,,,--,,,,,,
pda_G08SGiS,Direct access,,,,,,,,,,直接访问,,,,,,
pda_CS0OauO,- Aim at the solar panel\n- Press [c][00ff00][P] [-][/c]for Control Panel,,,,,,,,,,- 瞄准太阳能板\n- 按 [c][00ff00][P] [-][/c]打开控制面板,,,,,,
pda_wOSKahm,[i]< ... This [b]directly selects[/b] it in the Device List! >[/i]\n\n[i]< Useful if you want to quickly tweak things... >[/i],,,,,,,,,,[i]< ... 这[b]直接选择[/b]了设备列表中的它！ >[/i]\n\n[i]< 如果你想快速调整东西，这很有用... >[/i],,,,,,
pda_aai4qem,Power stats,,,,,,,,,,电力统计,,,,,,
pda_W8muG00,(Close Control Panel),,,,,,,,,,(关闭控制面板),,,,,,
pda_CK0iwme,[i]< You can see your full [b]power stats[/b][/i]\n[i] under that [/i]''[c][ffffff]POWER / FUEL[-][/c]'' [i]column.>[/i]\n\n\n[i]<  ... Your [b]fuel[/b]-based gives about    [/i]\n[i][b]thirty times [/b]the power ... !                           [/i]\n\n---\n([c][ffffff]Close window[-][/c] when done)[c][ff80ff][-][/c],,,,,,,,,,[i]< 你可以在那个[b]电力统计[/b][/i]\n[i]下看到完整的[i]''[c][ffffff]电力 / 燃料[-][/c]''[/i]列。>[/i]\n\n\n[i]<  ... 你的[b]基于燃料[/b]的大约提供    [/i]\n[i][b]三十倍[/b]的电力 ... !                           [/i]\n\n---,,,,,,
pda_GqSGWKG,--,,,,,,,,,,--,,,,,,
pda_C88qauW,--,,,,,,,,,,--,,,,,,
pda_Oi0a4eK,"< [i]Even with more panels -  Solar is often just a [c][ffffff]power saver[-][/c], [/i]\n[i]not a main source.... >                       [/i]",,,,,,,,,,< [i]即使有更多的面板 - 太阳能通常只是一个[c][ffffff]节能[-][/c]，[/i]\n[i]而不是主要能源.... >                       [/i],,,,,,
pda_anqiqqO,[i]<[c][ffffff] Green[-][/c]- -  for total [c][ffffff]Efficiency[-][/c]. - If the place is good. >[/i]\n\n[i]< [c][ffffff]Yellow [-][/c]- - is [c][ffffff]Current [-][/c][b]Power [/b]output.  >[/i]\n\n[i]<... These things should not be in the shade...[/i]\n[i]And you always need [b]both[/b]. Panel and Capacitor. >[/i],,,,,,,,,,[i]<[c][ffffff]绿色[-][/c]- - 代表总体[c][ffffff]效率[-][/c]。- 如果地方选得好。>[/i]\n\n[i]< [c][ffffff]黄色[-][/c]- - 表示[c][ffffff]当前[-][/c][b]电力[/b]输出。  >[/i]\n\n[i]<... 这些事物不应该处于阴影中...[/i]\n[i]而且你总是需要[b]两者[/b]。面板和电容器。 >[/i],,,,,,
pda_K4Weqa4,\n2- Then [c][ffffff]switch to[-][/c] [c][ffff00][[ Statistics ]][-][/c] tab.,,,,,,,,,,\n2- 然后 [c][ffffff]切换到[-][/c] [c][ffff00][[ 统计 ]][-][/c] 标签。,,,,,,
pda_Sqmi8S8,--,,,,,,,,,,--,,,,,,
pda_COmouu8,Remove marker\n[sup][c][c0c0c0](Control Panel [P])[-][/c][/sup],,,,,,,,,,移除标记\n[sup][c][c0c0c0](控制面板 [P])[-][/c][/sup],,,,,,
pda_CmWeOii,"1- In the [c][ffffff][[ Device List ]] [-][/c], [c][ffff00]turn off the marker[-][/c]\n[i][sup](Select the Ungrouped Solar panel, turn slider off)[/sup][/i]",,,,,,,,,,1- 在 [c][ffffff][[ 设备列表 ]] [-][/c]，[c][ffff00]关闭标记[-][/c]\n[i][sup](选择未分组的太阳能板，关闭滑块)[/sup][/i],,,,,,
