KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_GCamC,Nicely Done! \n\n@w4Now we need to <color=#ff6f00>plant </color>at least three of each of the following <color=#006eff>medical ingredients</color>:\n@w1Aloe Vera - Herbal Leaves\n@w1Fiber Plant - Fiber\n@w1Ahex Plants - Plant Protein\n@w1Mushrooms - Mushrooms\n@w1Spice Plant - Spice\n@w1Kavae or Coffee - Natural Stimulant,,,,,,,,,,做得好！\n\n@w4现在我们需要<color=#ff6f00>种植</color>以下每种<color=#006eff>医疗成分</color>至少三棵：\n@w1芦荟 - 草药叶\n@w1纤维植物 - 纤维\n@w1阿赫克斯植物 - 植物蛋白\n@w1蘑菇 - 蘑菇\n@w1香料植物 - 香料\n@w1卡瓦或咖啡 - 天然兴奋剂,,,,,,
dialogue_4aiCa,Got it.,,,,,,,,,,明白了。,,,,,,
dialogue_ao90S,Let's get this done!,,,,,,,,,,把这个搞定！,,,,,,
dialogue_uWpCi,"Now that you have your <color=#006eff>medical </color><color=#ff6f00>garden </color>set up, we should take advantage of it to increase our supply of <color=#006eff>Medical Kits</color> and <color=#006eff>Health Packs</color>.\n\n@w4 Craft 50 of each <color=#006eff>Medical Kit</color> (<color=#006eff>First Aid</color>, <color=#006eff>Decontamination</color>, and <color=#006eff>Detox</color>), and 100 <color=#006eff>Health Packs</color>.",,,,,,,,,,"既然你已经建立了<color=#006eff>医疗</color><color=#ff6f00>种植园</color>，我们应该利用它来增加<color=#006eff>医疗套件</color>和<color=#006eff>健康包</color>的供应。\n\n@w4制作每种<color=#006eff>医疗套件</color>（<tag n=""11"">急救</tag n=""11""></color>、<tag n=""13"">净化</tag n=""13""></color>和<tag n=""15"">解毒</tag n=""15""></color>）各50个，以及100个<color=#006eff>健康包</color>。",,,,,,
dialogue_O2uWK,I miss my family. I hope I will see them soon.,,Ma famille me manque. J'espère que je les verrai bientôt.,Mi manca la mia famiglia. Spero di rivederli presto.,,,,,"Я скучаю по семье. Надеюсь, я скоро их увижу.",家族に会いたい。早く会えることを願っている。,我想念我的家人。我希望能尽快见到他们。,,,Ailemi özledim. Umarım yakında görüşürüz.,,,
dialogue_CKKaK,I miss my family. The sacrifices we make.,,Ma famille me manque. J'espère qu'ils vont bien.,Penso sempre alla mia famiglia. Spero stiano tutti bene.,,,,,"Я скучаю по семье. Жертвы, которые мы приносим.",家族に会いたい。我々が行う犠牲。,我想念我的家人。我们对此做出了巨大的牺牲。,,,Ailemi özledim. Uğruna yaptığımız fedakarlıklar.,,,
dialogue_W8uBS,The trade federation has some bad prices.,,La Guilde des commerçants a des prix vraiment scandaleux.,La Gilda dei Commercianti ha veramente dei prezzi scandalosi.,,,,,У торговой федерации плохие цены.,通商連合にはいくつかの悪い価格がある。,贸易商会的出价不怎么样。,,,Ticaret federasyonunun bazı kötü fiyatları var.,,,
dialogue_wWKTq,The root beer in this galaxy is really good!,,La bière de racine de cette galaxie est vraiment bonne!,La birra di radice di questa galassia è davvero buona!,,,,,Рутбир в этой галактике действительно хорош!,この銀河のルートビールは本当にうまい！,这个星系的树根啤酒真的很好喝!,,,Bu galaksideki kök birası gerçekten çok iyi!,,,
dialogue_oKiaa,"I hear someone talking about a new simulation today, it's called 'Star Salvage' and they say it is great!",,"J'entends parler aujourd'hui d'une nouvelle simulation, ça s'appelle «Projet Eden» et il parait que c'est génial!",,,,,,"Я слышал, как сегодня кто-то говорит о новой симуляции, она называется «Проект Эдем», и они говорят, что она великолепна!",今日誰かが新しいシミュレーションの話をしているのを聞いたよ、「プロジェクト・エデン」と呼ばれて、すごいらしいよ！,我今天听到有人在说一个新的模拟类游戏，叫什么'伊甸园计划'，他们说这个游戏玩起来很棒！(译者注:伊甸园计划是一个社区制作的游戏场景),,,,,,
dialogue_aq0uu,Francis Taelyn just announced a new version of 'UI'. I hear it has some nice colors.,,Francis Taelyn vient d'annoncer une nouvelle version «IU». Elle aurait de jolies couleurs.,,,,,,"Фрэнсис Тэлин только что анонсировал новую версию «UI». Я слышал, у нее красивые цвета.",Francis Taelynが「UI」の新バージョンを発表しました。いい色になっているそうです。,Francis Taelyn刚刚公布了新版本的一个 'UI'。我听说它的颜色非常漂亮。(译者注:Francis Taelyn是游戏制作者之一),,,,,,
dialogue_4exuC,Power to the .. tentacles!,,Le pouvoir aux.. tentacules!,Potere ai .. tentacoli!,,,,,Сила .. тентаклей!,パワーを...触手に!,触手的...力量！,,,,,,
dialogue_OqiK0,I heard of a new music group formed. They call themselves 'Discord'.,,J'ai entendu parler d'un nouveau groupe de musique. Ils se font appeller «Discord».,Ho sentito parlare di un nuovo gruppo musicale. Si fanno chiamare 'Discord'.,,,,,Я слышал о создании новой музыкальной группы. Они называют себя Discord.,新しい音楽グループが結成されたと聞いた。彼らは「不協和音」と名乗っています。,我听说有一个新的音乐团体成立了。他们自称 'Discord'。,,,,,,
dialogue_4ieSe,"I heard strange noises coming from a vent on the last colony we visited, I couldn't sleep at all.",,"J'ai entendu des bruits étranges provenant d'une bouche d'aération sur la dernière colonie que nous avons visitée, je n'ai pas du tout pu dormir.",,,,,,"Я слышал странные звуки, доносящиеся из вентиляционного отверстия последней посещенной нами колонии, и не мог спать из за этого.",前に行ったコロニーの通気孔から異音が聞こえてきて、全然眠れなかった。,我听到了奇怪的声音，好像是我们上次去的殖民地通风口发出的声音，我现在根本睡不着。,,,,,,
dialogue_uqqiK,I love getting planetside.,,Côté planète est ma préférence.,Mi piace stare dalla parte del pianeta.,,,,,Мне нравится смотреть на планету.,惑星側に行くのが好きなんだ。,我喜欢去星球的另一边。,,,,,,
dialogue_3uku4,The <color=#ff0000>Zirax </color>are excellent governors. No regulations!,,Les Zirax sont d'excellents dirigeants. Aucune réglementation!,Gli Zirax sono ottimi governatori. Nessun regolamento!,,,,,Зиракс - прекрасные губернаторы. Никаких правил!,ジラックスは優れた統治者だ。規制がない！,兹瑞克斯是优秀的治理者。我们完全没有管制！,,,,,,
dialogue_mqS04,I would rather die than pay more taxes.,,Je préfère mourir plutôt que de payer plus d'impôts.,Preferirei morire piuttosto che pagare più tasse.,,,,,"Я лучше умру, чем буду платить больше налогов.",これ以上税金を払うくらいなら死んだ方がマシだ。,我宁可死也不愿意多交税。,,,,,,
dialogue_We84e,"There is no tomorrow, only today!",,"Il n'y a pas de lendemain, seulement aujourd'hui!","Non c'è un domani, il presente è oggi!",,,,,"Там нет завтра, только сегодня!",明日はない、今日だけだ！,世上没有明天，只有今天！,,,,,,
dialogue_uECW0,This location has many fine qualities.,,Cet emplacement a de nombreux avantages.,Questo luogo ha molte belle qualità.,,,,,У этого места много хороших качеств.,この場所には多くの素晴らしい資質があります。,这个地方是个风水宝地。,,,,,,
dialogue_6pmsM,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_0EuCe,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_GOi8I,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_a4G8W,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_mOqee,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_eG9aS,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_Cm84a,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_WQGAa,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_SecG0,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_GC4S4,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_W8OqM,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_44OOm,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_04ila,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_Pqsuq,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_8uuOW,<i>(leave)</i>,,<i>(quitter)</i>,<i>(vattene)</i>,,,,,<i>(уйти)</i>,<i>(去る)</i>,<i>(离开)</i>,,,<i>(çık)</i>,,,
dialogue_e8aaK,The <color=#ff0000>Zirax </color>are very oppressive!,,Les Zirax sont très oppressants!,Gli Zirax sono veramente oppressivi!,,,,,Zirax очень гнетущие!,ジラックスは非常に抑圧的だ！,兹瑞克斯很有压迫感！,,,,,,
dialogue_KWMmx,Have you seen the new MkIII pulse rifle? I cannot wait to fire one!,,Avez-vous vu le nouveau fusil à impulsions v3? J'ai hâte d'en essayer un!,Hai visto il nuovo fucile a impulsi MkIII? Non vedo l'ora di sparare con uno di quelli!,,,,,Вы видели новую импульсную винтовку MkIII? Мне уже не терпится пострелять из нее!,新しいMkIIIパルスライフルを見た？撃つのが待ち遠しい！,你看到新的MkIII脉冲步枪了吗？我已经迫不及待地想开火了！,,,,,,
dialogue_OCsS4,Plasma cannons are really something!,,"Les canons à plasma, c'est vraiment quelque chose!",I cannoni al plasma esistono davvero!,,,,,Плазменные пушки - это действительно что-то!,プラズマキャノンは本当にすごい！,等离子炮还真是厉害！,,,,,,
dialogue_WW401,I hear the new cruiser can make the Akua run in just 3 warp jumps!,,J'ai entendu dire que le nouveau croiseur peut faire le raid Akua en seulement 3 sauts hyperespace!,,,,,,"Я слышал, что новый крейсер может достигнуть Акуа всего за 3 варп-прыжка!",新型クルーザーは3回のワープジャンプでアクアを走らせることができると聞いた！,听说新的巡洋舰只需3次曲速跳跃就能做到“阿库亚跑”!,,,,,,
dialogue_mCeu0,The new captain is too harsh!,,Le nouveau capitaine est trop sévère!,Il nuovo capitano è troppo severo!,,,,,Новый капитан слишком суров!,新艦長は厳しすぎる！,新队长真的太苛刻了!,,,,,,
dialogue_YOwMq,I heard someone talking about a haunted planet in the Koronashi Beta system. They said that it was surrounded by dozens of <color=#59ff00>Ghost Ships</color>.,,J'ai entendu quelqu'un parler d'un vaisseau d'extraction Polaris perdu dans le système Ellyon.,Ho sentito qualcuno parlare di una nave mineraria Polaris che è andata perduta nel sistema Ellyon.,,,,,"Я слышал, как кто-то говорил о потерянном шахтёрском корабле Полярис в системе Ellyon.",エリヨン星系で失われたポラリスの採掘船の話を聞いたことがある。,我听人说起过在Ellyon星系有一艘失联的北极星采矿船。,,,,,,
dialogue_KKSeK,I love to look out the windows when we make planet fall for a survey mission.,,J'adore regarder par les fenêtres lorsque nous atterrissons sur une planète lors d'une mission d'exploration.,,,,,,"Я люблю смотреть в окна, когда мы приземляемся на планету во время исследовательской миссии.",私は調査任務のために惑星に降下する時に、窓の外を見るのが好きなんだ。,当我们的调查任务需要投射空降时，我喜欢看着窗外的风景。,,,,,,
dialogue_WiTWq,There are rumours about hidden pirate markets.,,Il y a des rumeurs à propos de marchés pirates cachés.,Ho sentito voci a riguardanti alcuni mercati pirati nascosti.,,,,,Ходят слухи о скрытых пиратских рынках.,隠された海賊市場について噂があります。,最近有关于神秘的海盗基地的传言。,,,,,,
dialogue_6SG4t,I heard there is a galactic resistance movement growing against the <color=#ff0000>Zirax</color>!,,J'ai entendu dire qu'il y avait un mouvement de résistance galactique grandissant contre le Zirax!,Ho sentito che c'è un movimento di resistenza galattica in forte crescita contro gli Zirax!,,,,,"Я слышал, что против Зиракса растет движение галактического сопротивления!",ジラックスに対して銀河系のレジスタンス運動が活発化していると聞いています。,我听说有一个反对兹瑞克斯的银河抵抗运动正在蓬勃发展！,,,,,,
dialogue_G000a,I heard the captain really likes to tell the bridge officers to 'engage'.,,J'ai entendu dire que le capitaine aime vraiment dire aux officiers de passerelle de «s'engager».,,,,,,"Я слышал, что капитану очень нравится просить офицеров на мостике «вступать в бой».",館長は士官に「交戦」を指示するのが好きだと聞いている。,听说舰长很喜欢对舰桥人员说'Engage'。(译者注:'Engage'是星际迷航中皮卡德船长的口头禅，意思是“交战”),,,,,,
dialogue_0UmSG,Elias Hummel just put out a new galactic survey: Which parts of Andromeda do you like best? Least?,,Elias Hummel vient de publier une nouvelle étude galactique: Quelles régions d'Andromède aimez-vous le plus? Ou le moins?,Elias Hummel ha appena pubblicato un nuovo sondaggio galattico: Quali parti di Andromeda ti piacciono di più?,,,,,Элиас Хаммель только что опубликовал новый галактический обзор: какие части Андромеды вам нравятся больше всего? А меньше всего?,エリアス・フンメルが新しい銀河調査を発表した：アンドロメダのどこが少なくとも一番好き？,Elias Hummel刚刚发表了一份新的星系调查报告：你最喜欢仙女座的哪些地方？最不喜欢的呢？(译者注:Elias Hummel是游戏制作者之一),,,,,,
dialogue_0KcZq,I wonder what the mess hall has for dinner today?,,Je me demande ce que le réfectoire a pour dîner aujourd'hui?,Mi chiedo cosa offrirà la mensa per cena..,,,,,"Интересно, что сегодня в столовой на обед?",今日の食堂の夕食は何だろう？,不知道今天的饭堂有什么吃的？,,,,,,
